# Design-System Drift Check

- Files scanned: 8
- Findings: 476
- Result: drift candidates found

| File | Line | Kind | Evidence |
| `src/styles.css` | 264 | hardcoded CSS dimension | `border-radius: 6px;` |
| `src/styles.css` | 265 | hardcoded color | `border: 1px solid #cbd5e1;` |
| `src/styles.css` | 266 | hardcoded CSS dimension | `padding: 0.6rem 0.75rem;` |
| `src/styles.css` | 271 | hardcoded color | `background: #1d4ed8;` |
| `src/styles.css` | 272 | hardcoded color | `color: #ffffff;` |
| `src/styles.css` | 273 | hardcoded color | `border-color: #1d4ed8;` |
| `src/styles.css` | 282 | hardcoded color | `color: #1d4ed8;` |
| `src/ui/temu-shell/style.css` | 85 | hardcoded CSS dimension | `min-height: 100%;` |
| `src/ui/temu-shell/style.css` | 96 | hardcoded CSS dimension | `width: 100%;` |
| `src/ui/temu-shell/style.css` | 97 | hardcoded CSS dimension | `height: 100vh;` |
| `src/ui/temu-shell/style.css` | 105 | hardcoded CSS dimension | `min-height: 100vh;` |
| `src/ui/temu-shell/style.css` | 109 | hardcoded CSS dimension | `min-height: 100vh;` |
| `src/ui/temu-shell/style.css` | 116 | hardcoded CSS dimension | `right: 1rem;` |
| `src/ui/temu-shell/style.css` | 118 | hardcoded CSS dimension | `z-index: 1600;` |
| `src/ui/temu-shell/style.css` | 120 | hardcoded CSS dimension | `gap: 0.75rem;` |
| `src/ui/temu-shell/style.css` | 127 | hardcoded CSS dimension | `gap: 0.75rem;` |
| `src/ui/temu-shell/style.css` | 129 | hardcoded CSS dimension | `padding: 0.9rem 1rem;` |
| `src/ui/temu-shell/style.css` | 130 | hardcoded color | `border: 1px solid #cbd5e1;` |
| `src/ui/temu-shell/style.css` | 131 | hardcoded CSS dimension | `border-radius: 12px;` |
| `src/ui/temu-shell/style.css` | 137 | hardcoded color | `border-color: #bfdbfe;` |
| `src/ui/temu-shell/style.css` | 138 | hardcoded color | `background: #eff6ff;` |
| `src/ui/temu-shell/style.css` | 142 | hardcoded color | `border-color: #bbf7d0;` |
| `src/ui/temu-shell/style.css` | 143 | hardcoded color | `background: #f0fdf4;` |
| `src/ui/temu-shell/style.css` | 147 | hardcoded color | `border-color: #fde68a;` |
| `src/ui/temu-shell/style.css` | 148 | hardcoded color | `background: #fffbeb;` |
| `src/ui/temu-shell/style.css` | 152 | hardcoded color | `border-color: #fecaca;` |
| `src/ui/temu-shell/style.css` | 153 | hardcoded color | `background: #fef2f2;` |
| `src/ui/temu-shell/style.css` | 159 | hardcoded CSS dimension | `line-height: 1.45;` |
| `src/ui/temu-shell/style.css` | 164 | hardcoded CSS dimension | `width: 2rem;` |
| `src/ui/temu-shell/style.css` | 165 | hardcoded CSS dimension | `height: 2rem;` |
| `src/ui/temu-shell/style.css` | 169 | hardcoded CSS dimension | `border-radius: 999px;` |
| `src/ui/temu-shell/style.css` | 177 | hardcoded CSS dimension | `width: 100%;` |
| `src/ui/temu-shell/style.css` | 178 | hardcoded CSS dimension | `height: 100%;` |
| `src/ui/temu-shell/style.css` | 185 | hardcoded CSS dimension | `min-height: 100%;` |
| `src/ui/temu-shell/style.css` | 188 | hardcoded CSS dimension | `padding: 1.5rem;` |
| `src/ui/temu-shell/style.css` | 198 | hardcoded CSS dimension | `padding: 1.5rem;` |
| `src/ui/temu-shell/style.css` | 221 | hardcoded CSS dimension | `margin: 1rem 0 0.25rem;` |
| `src/ui/temu-shell/style.css` | 228 | hardcoded CSS dimension | `font-size: 0.82rem;` |
| `src/ui/temu-shell/style.css` | 234 | hardcoded CSS dimension | `margin: 1rem 0;` |
| `src/ui/temu-shell/style.css` | 236 | hardcoded CSS dimension | `line-height: 1.45;` |
| `src/ui/temu-shell/style.css` | 243 | hardcoded CSS dimension | `gap: 0.6rem;` |
| `src/ui/temu-shell/style.css` | 250 | hardcoded CSS dimension | `gap: 0.45rem;` |
| `src/ui/temu-shell/style.css` | 251 | hardcoded CSS dimension | `min-height: 2.5rem;` |
| `src/ui/temu-shell/style.css` | 254 | hardcoded CSS dimension | `border-radius: 999px;` |
| `src/ui/temu-shell/style.css` | 258 | hardcoded CSS dimension | `font-size: 0.92rem;` |
| `src/ui/temu-shell/style.css` | 270 | hardcoded motion | `transition: opacity 180ms ease, transform 180ms ease;` |
| `src/ui/temu-shell/style.css` | 282 | hardcoded CSS dimension | `z-index: 12000;` |
| `src/ui/temu-shell/style.css` | 285 | hardcoded CSS dimension | `padding: 1rem;` |
| `src/ui/temu-shell/style.css` | 286 | hardcoded color | `background: rgba(15, 23, 42, 0.42);` |
| `src/ui/temu-shell/style.css` | 292 | hardcoded CSS dimension | `border-radius: 16px;` |
| `src/ui/temu-shell/style.css` | 293 | hardcoded CSS dimension | `padding: 1.25rem;` |
| `src/ui/temu-shell/style.css` | 296 | hardcoded color | `box-shadow: 0 22px 70px rgba(15, 23, 42, 0.22);` |
| `src/ui/temu-shell/style.css` | 301 | hardcoded CSS dimension | `margin: 0.75rem 0 0.35rem;` |
| `src/ui/temu-shell/style.css` | 302 | hardcoded CSS dimension | `font-size: 1.15rem;` |
| `src/ui/temu-shell/style.css` | 303 | hardcoded CSS dimension | `line-height: 1.2;` |
| `src/ui/temu-shell/style.css` | 309 | hardcoded CSS dimension | `font-size: 0.92rem;` |
| `src/ui/temu-shell/style.css` | 310 | hardcoded CSS dimension | `line-height: 1.45;` |
| `src/ui/temu-shell/style.css` | 315 | hardcoded CSS dimension | `width: 2.8rem;` |
| `src/ui/temu-shell/style.css` | 316 | hardcoded CSS dimension | `height: 2.8rem;` |
| `src/ui/temu-shell/style.css` | 319 | hardcoded CSS dimension | `border-radius: 999px;` |
| `src/ui/temu-shell/style.css` | 325 | hardcoded color | `color: #027a48;` |
| `src/ui/temu-shell/style.css` | 326 | hardcoded color | `background: #ecfdf3;` |
| `src/ui/temu-shell/style.css` | 330 | hardcoded color | `color: #9a3412;` |
| `src/ui/temu-shell/style.css` | 331 | hardcoded color | `background: #fff7ed;` |
| `src/ui/temu-shell/style.css` | 335 | hardcoded color | `color: #b42318;` |
